timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260529T155723Z,latency,actix,json-serialize,2,-t4 -c128 -d15s,702602.95,0.090,1.110,3.360,13.060,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-serialize-round-2.txt
20260529T155723Z,latency,actix,json-serialize,3,-t4 -c128 -d15s,701225.45,0.091,1.190,3.450,23.260,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-serialize-round-3.txt
20260529T155723Z,latency,actix,json-serialize,4,-t4 -c128 -d15s,697319.90,0.092,0.773,3.040,11.140,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-serialize-round-4.txt
20260529T155723Z,latency,actix,json-serialize,5,-t4 -c128 -d15s,694050.05,0.096,0.371,2.710,12.130,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-latency-json-serialize-round-5.txt
20260529T155723Z,throughput,actix,json-static,1,-t4 -c256 -d15s,725937.14,0.165,0.920,3.200,14.240,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-static-round-1.txt
20260529T155723Z,throughput,actix,json-static,2,-t4 -c256 -d15s,734180.75,0.164,1.270,3.430,25.840,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-static-round-2.txt
20260529T155723Z,throughput,actix,json-static,3,-t4 -c256 -d15s,726304.53,0.169,0.960,3.210,15.760,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-static-round-3.txt
20260529T155723Z,throughput,actix,json-static,4,-t4 -c256 -d15s,736525.46,0.170,1.060,3.300,16.050,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-static-round-4.txt
20260529T155723Z,throughput,actix,json-static,5,-t4 -c256 -d15s,745334.59,0.169,1.420,3.770,18.530,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-static-round-5.txt
20260529T155723Z,throughput,actix,json-serialize,1,-t4 -c256 -d15s,730458.37,0.176,1.070,3.230,14.740,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-serialize-round-1.txt
20260529T155723Z,throughput,actix,json-serialize,2,-t4 -c256 -d15s,732283.30,0.181,1.040,3.240,12.550,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-serialize-round-2.txt
20260529T155723Z,throughput,actix,json-serialize,3,-t4 -c256 -d15s,722502.21,0.167,0.940,3.210,16.520,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-serialize-round-3.txt
20260529T155723Z,throughput,actix,json-serialize,4,-t4 -c256 -d15s,725471.02,0.170,0.920,3.130,13.570,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-serialize-round-4.txt
20260529T155723Z,throughput,actix,json-serialize,5,-t4 -c256 -d15s,727242.17,0.176,1.070,3.260,17.010,0,0,results/pr77-main-default-json-ports3100-20260529T155723Z/raw/actix-throughput-json-serialize-round-5.txt
