timestamp_utc,profile,framework,route,round,wrk_args,rps,p50_ms,p90_ms,p99_ms,max_ms,socket_errors,non_2xx,raw_file
20260524T171346Z,latency,fiber,plaintext-handler,2,-t4 -c128 -d15s,632475.18,0.135,0.473,2.160,12.010,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-plaintext-handler-round-2.txt
20260524T171346Z,latency,fiber,plaintext-handler,3,-t4 -c128 -d15s,596953.92,0.143,0.660,2.880,15.060,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-plaintext-handler-round-3.txt
20260524T171346Z,latency,fiber,plaintext-handler,4,-t4 -c128 -d15s,627949.14,0.144,0.630,2.870,13.220,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-plaintext-handler-round-4.txt
20260524T171346Z,latency,fiber,plaintext-handler,5,-t4 -c128 -d15s,620970.61,0.145,0.707,2.900,12.060,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-plaintext-handler-round-5.txt
20260524T171346Z,latency,fiber,json-static,1,-t4 -c128 -d15s,622641.22,0.144,0.674,2.880,16.700,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-static-round-1.txt
20260524T171346Z,latency,fiber,json-static,2,-t4 -c128 -d15s,615479.43,0.145,0.688,2.880,15.080,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-static-round-2.txt
20260524T171346Z,latency,fiber,json-static,3,-t4 -c128 -d15s,619630.69,0.146,0.705,2.890,12.230,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-static-round-3.txt
20260524T171346Z,latency,fiber,json-static,4,-t4 -c128 -d15s,610813.09,0.147,0.765,2.940,18.860,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-static-round-4.txt
20260524T171346Z,latency,fiber,json-static,5,-t4 -c128 -d15s,618381.40,0.145,0.687,2.860,17.530,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-static-round-5.txt
20260524T171346Z,latency,fiber,json-serialize,1,-t4 -c128 -d15s,601268.15,0.147,0.729,3.090,27.330,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-serialize-round-1.txt
20260524T171346Z,latency,fiber,json-serialize,2,-t4 -c128 -d15s,600689.09,0.147,0.784,3.080,12.940,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-serialize-round-2.txt
20260524T171346Z,latency,fiber,json-serialize,3,-t4 -c128 -d15s,600289.11,0.147,0.768,3.130,13.010,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-serialize-round-3.txt
20260524T171346Z,latency,fiber,json-serialize,4,-t4 -c128 -d15s,598780.26,0.147,0.797,3.070,12.060,0,0,/home/tiger/kruda-main-bench-20260524T171254Z/bench/reproducible/results/main-984f0d6-20260524T171346Z/raw/fiber-latency-json-serialize-round-4.txt
